,name,github_id,description,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,commit_count,conda_id,pypi_id,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,conda_dependent_project_count,trending,updated_github_id,labels,gitlab_id,dockerhub_id,docs_url,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls
289,price-parser,scrapinghub/price-parser,Extract price amount and currency symbol from a raw text string.,,text,https://github.com/scrapinghub/price-parser,https://github.com/scrapinghub/price-parser,BSD-3-Clause,2019-04-11 18:27:30.000000,2021-02-22 07:12:02.000000,2020-11-25 09:45:42.000000,34.0,19.0,8.0,201.0,2020-11-25 09:35:49.000000,0.3.4,12.0,12.0,16,True,96.0,,price-parser,,,109.0,109.0,https://pypi.org/project/price-parser,2020-11-25 09:35:49.000000,0.0,,,,,3.0,,,,,,,,,,
290,millify,azaitsev/millify,Convert long numbers into a human-readable format in Python.,,text,https://github.com/azaitsev/millify,https://github.com/azaitsev/millify,MIT,2018-01-15 01:27:12.000000,2021-10-04 19:28:16.000000,2018-01-15 02:44:36.000000,8.0,1.0,,45.0,2018-01-15 02:19:08.000000,0.1.1,1.0,1.0,16,False,5.0,,millify,,50035.0,123.0,119.0,https://pypi.org/project/millify,2018-01-15 02:19:08.000000,4.0,50035.0,,,,3.0,,,,,,,,,,
291,colout,nojhan/colout,Color text streams with a polished command line interface.,,cli-helpers,https://github.com/nojhan/colout,https://github.com/nojhan/colout,GPL-3.0,2012-03-31 10:39:00.000000,2020-08-13 16:59:05.000000,2020-08-02 07:43:02.000000,55.0,11.0,56.0,1050.0,2020-06-21 20:04:58.000000,0.12.1,6.0,29.0,15,False,247.0,,colout,,118.0,2.0,2.0,https://pypi.org/project/colout,2020-06-21 20:04:58.000000,,118.0,,,,3.0,,,,,,,,,,
292,SuperSQLite,plasticityai/supersqlite,A supercharged SQLite library for Python.,,db-clients,https://github.com/plasticityai/supersqlite,https://github.com/plasticityai/supersqlite,MIT,2018-11-09 08:20:26.000000,2020-05-09 09:06:06.000000,2019-08-27 13:16:09.000000,21.0,5.0,1.0,682.0,2018-11-22 02:36:13.000000,0.0.78,57.0,2.0,15,False,221.0,,supersqlite,,88.0,9.0,9.0,https://pypi.org/project/supersqlite,2018-11-22 02:36:46.000000,0.0,88.0,,,,3.0,,,,,,,,,,
293,typical,seandstewart/typical,"Typical: Fast, simple, & correct data-validation using Python 3 typing.",,data-validation,https://github.com/seandstewart/typical,https://github.com/seandstewart/typical,MIT,2019-03-15 01:24:36.000000,2021-10-15 21:21:56.000000,2021-10-15 21:15:35.000000,7.0,12.0,81.0,131.0,2021-10-15 21:21:56.000000,2.7.5,107.0,5.0,15,True,,,typical,,5465.0,2.0,,https://pypi.org/project/typical,2021-10-15 21:21:56.000000,2.0,5465.0,,,,3.0,,,,,,,,,,
294,cleverdict,PFython/cleverdict,A JSON-friendly data structure which allows both object attributes and dictionary keys and values to be used..,,data-structures,https://github.com/PFython/cleverdict,https://github.com/PFython/cleverdict,MIT,2020-06-20 05:07:58.000000,2021-07-06 16:14:01.000000,2021-02-05 14:00:03.000000,5.0,8.0,11.0,82.0,2021-02-05 14:01:42.000000,1.9.1,27.0,2.0,15,False,182.0,,cleverdict,,329.0,11.0,11.0,https://pypi.org/project/cleverdict,2021-02-05 13:58:12.000000,0.0,329.0,,,,3.0,,,,,,,,,,
295,wssh,aluzzardi/wssh,SSH to WebSockets Bridge.,,infrastructure,https://github.com/aluzzardi/wssh,https://github.com/aluzzardi/wssh,MIT,2012-07-24 05:26:41.000000,2019-02-12 13:08:18.000000,2016-10-11 00:37:04.000000,275.0,26.0,5.0,1309.0,,,,9.0,14,False,34.0,,,,,7.0,7.0,,,,,,,,3.0,,,,,,,,,,
296,psycopg3,psycopg/psycopg3,New generation PostgreSQL database adapter for the Python programming language.,,db-clients,https://github.com/psycopg/psycopg,https://github.com/psycopg/psycopg,LGPL-3.0,2020-03-15 04:15:53.000000,2021-10-21 11:48:43.000000,2021-10-21 11:47:44.000000,28.0,9.0,53.0,477.0,,,,9.0,13,True,1516.0,,,,,,,,,,,,,,3.0,,,psycopg/psycopg,,,,,,,
297,stackless,stackless-dev/stackless,The Stackless Python programming language.,,python-implementations,https://github.com/stackless-dev/stackless,https://github.com/stackless-dev/stackless,,2017-09-05 14:36:10.000000,2021-09-18 11:33:53.000000,2021-08-11 18:33:11.000000,52.0,11.0,255.0,758.0,,,,999.0,11,False,,,,,,,,,,,,,,,3.0,,,,,,,,,,
298,cl-python,metawilm/cl-python,An implementation of Python in Common Lisp.,,python-implementations,https://github.com/metawilm/cl-python,https://github.com/metawilm/cl-python,,2009-05-14 18:00:17.000000,2020-04-15 08:28:06.000000,2020-04-15 08:28:04.000000,31.0,3.0,13.0,326.0,,,,12.0,11,False,1489.0,,,,,,,,,,,,,,3.0,,,,,,,,,,
