,name,github_id,description,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,npm_id,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,projectrank_placing,trending,updated_github_id,conda_dependent_project_count,labels,new_addition,gitlab_id,dockerhub_id,docs_url,gitlab_url,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls
124,humanize,jmoiron/humanize,python humanize functions.,,text,https://github.com/jmoiron/humanize,https://github.com/jmoiron/humanize,MIT,2011-10-07 23:44:01.000,2022-04-20 01:03:09.000,2022-04-14 10:47:05,507.0,19.0,158,24.0,181.0,21.0,62.0,1596,2022-02-13 09:16:53.000,4.0.0,35.0,63.0,32,True,humanize,conda-forge/humanize,,,3211143.0,1834.0,,https://pypi.org/project/humanize,2022-02-13 09:15:55.000,1834.0,3207974.0,https://anaconda.org/conda-forge/humanize,2022-02-13 13:09:18.329,221849.0,,,,,2.0,,,,,,,,,,,,
125,msgpack,msgpack/msgpack-python,MessagePack serializer implementation for Python msgpack.org[Python].,,serialization,https://github.com/msgpack/msgpack-python,https://github.com/msgpack/msgpack-python,Apache-2.0,2011-08-21 08:24:41.000,2022-04-06 03:48:15.000,2022-03-14 02:23:11,828.0,2.0,204,44.0,256.0,8.0,238.0,1590,2021-11-24 12:22:39.000,1.0.3,16.0,71.0,32,True,msgpack,conda-forge/msgpack-python,,890.0,18420965.0,1935.0,,https://pypi.org/project/msgpack,2021-11-24 12:22:39.000,1935.0,18322042.0,https://anaconda.org/conda-forge/msgpack-python,2022-03-31 17:24:01.996,6428906.0,,,,,2.0,-1.0,,,,,,,,,,,
126,pyinfra,Fizzadar/pyinfra,"pyinfra automates infrastructure super fast at massive scale. It can be used for ad-hoc command execution, service..",,infrastructure,https://github.com/Fizzadar/pyinfra,https://github.com/Fizzadar/pyinfra,MIT,2014-10-19 19:37:45.000,2022-04-20 09:14:22.000,2022-04-20 09:14:19,3623.0,218.0,265,31.0,232.0,102.0,473.0,1488,2022-04-20 08:29:14.000,2.0.2,196.0,64.0,32,True,pyinfra,,,,16663.0,58.0,48.0,https://pypi.org/project/pyinfra,2022-04-20 08:29:14.000,10.0,16663.0,,,,,,,,3.0,2.0,,,,,,,,,,,
127,Cassandra Driver,datastax/python-driver,DataStax Python Driver for Apache Cassandra.,,db-clients,https://github.com/datastax/python-driver,https://github.com/datastax/python-driver,Apache-2.0,2013-07-08 19:02:31.000,2022-04-13 19:35:23.739,2022-03-17 19:06:08,5966.0,5.0,487,81.0,1049.0,13.0,,1278,2021-03-18 20:12:10.000,3.25.0,72.0,181.0,32,True,cassandra-driver,conda-forge/cassandra-driver,,,1250985.0,4446.0,3773.0,https://pypi.org/project/cassandra-driver,2021-03-18 20:12:10.000,673.0,1249232.0,https://anaconda.org/conda-forge/cassandra-driver,2022-04-13 19:35:23.739,105182.0,,,,,3.0,,,,,,,,,,,,
128,python-slugify,un33k/python-slugify,Returns unicode slugs.,,text,https://github.com/un33k/python-slugify,https://github.com/un33k/python-slugify,MIT,2012-10-15 01:44:50.000,2022-02-28 08:36:28.000,2022-02-26 18:55:55,242.0,28.0,89,32.0,59.0,5.0,50.0,1187,2022-02-26 19:00:08.000,6.1.1,41.0,30.0,32,True,python-slugify,conda-forge/python-slugify,,,6244312.0,2642.0,,https://pypi.org/project/python-slugify,2022-02-26 19:00:08.000,2642.0,6233389.0,https://anaconda.org/conda-forge/python-slugify,2022-02-27 19:45:00.811,731900.0,,,,,2.0,,,,,,,,,,,,
129,cloudpickle,cloudpipe/cloudpickle,Extended pickling support for Python objects.,,serialization,https://github.com/cloudpipe/cloudpickle,https://github.com/cloudpipe/cloudpickle,BSD-3-Clause,2015-04-13 16:33:00.000,2022-03-21 09:42:05.000,2022-03-21 09:42:05,406.0,3.0,122,23.0,257.0,73.0,147.0,1152,2021-09-14 07:30:48.000,2.0.0,35.0,49.0,32,True,cloudpickle,conda-forge/cloudpickle,,19.0,20718977.0,53675.0,51178.0,https://pypi.org/project/cloudpickle,2021-09-10 10:52:14.000,2497.0,20620441.0,https://anaconda.org/conda-forge/cloudpickle,2021-09-10 11:30:24.587,7193171.0,,,,,2.0,,,,,,,,,,,,
130,omegaconf,omry/omegaconf,Flexible Python configuration system. The last one you will ever need.,,configuration,https://github.com/omry/omegaconf,https://github.com/omry/omegaconf,BSD-3-Clause,2018-09-03 14:59:01.000,2022-04-20 15:20:42.000,2022-04-13 23:14:29,946.0,37.0,60,16.0,451.0,57.0,378.0,1102,2022-04-12 19:10:05.000,2.1.2,134.0,23.0,32,True,omegaconf,conda-forge/omegaconf,,,2251206.0,3984.0,3849.0,https://pypi.org/project/omegaconf,2022-04-13 22:48:13.000,135.0,2233550.0,https://anaconda.org/conda-forge/omegaconf,2022-04-17 17:28:08.977,476736.0,,,,,3.0,,,,,,,,,,,,
131,argcomplete,kislyuk/argcomplete,"Python and tab completion, better together.",,cli-helpers,https://github.com/kislyuk/argcomplete,https://github.com/kislyuk/argcomplete,Apache-2.0,2012-11-19 15:37:34.000,2022-01-04 09:56:19.466,2022-01-03 17:29:17,628.0,,102,32.0,173.0,43.0,155.0,1061,2022-01-03 17:29:35.000,2.0.0,101.0,56.0,32,True,argcomplete,conda-forge/argcomplete,,162.0,14034680.0,18617.0,16788.0,https://pypi.org/project/argcomplete,2022-01-03 17:29:35.000,1829.0,14026316.0,https://anaconda.org/conda-forge/argcomplete,2022-01-04 09:56:19.466,518474.0,,,,,2.0,,,,,,,,,,,,
132,jsonpickle,jsonpickle/jsonpickle,Python library for serializing any arbitrary object graph into JSON. It can take almost any Python object and turn the..,,serialization,https://github.com/jsonpickle/jsonpickle,https://github.com/jsonpickle/jsonpickle,BSD-3-Clause,2009-12-10 03:59:23.000,2022-03-02 20:53:26.000,2022-03-02 20:53:26,1204.0,5.0,147,28.0,124.0,66.0,192.0,1012,2022-01-14 07:10:25.000,2.1.0,32.0,63.0,32,True,jsonpickle,conda-forge/jsonpickle,,,10276521.0,2199.0,,https://pypi.org/project/jsonpickle,2022-01-14 07:10:25.000,2199.0,10261660.0,https://anaconda.org/conda-forge/jsonpickle,2022-01-14 15:36:16.209,832264.0,,,,,2.0,,,,,,,,,,,,
133,appdirs,ActiveState/appdirs,"A small Python module for determining appropriate platform-specific dirs, e.g. a user data dir.",,file-path-utils,https://github.com/ActiveState/appdirs,https://github.com/ActiveState/appdirs,MIT,2010-07-28 04:07:00.000,2022-04-14 09:23:41.000,2021-01-28 08:29:20,220.0,,80,66.0,90.0,43.0,55.0,859,2020-05-11 08:18:45.000,1.4.4,8.0,33.0,32,False,appdirs,conda-forge/appdirs,,,12033807.0,180273.0,165848.0,https://pypi.org/project/appdirs,2020-05-11 07:59:49.000,14425.0,11966290.0,https://anaconda.org/conda-forge/appdirs,2020-10-19 11:55:35.692,4928770.0,,,,,2.0,,,,,,,,,,,,
134,bcrypt,pyca/bcrypt,Modern(-ish) password hashing for your software and your servers.,,cryptography,https://github.com/pyca/bcrypt,https://github.com/pyca/bcrypt,Apache-2.0,2013-05-11 02:03:55.000,2022-04-15 06:04:41.000,2022-04-15 06:04:38,249.0,10.0,111,31.0,210.0,2.0,91.0,846,2020-08-16 17:22:44.000,3.2.0,16.0,30.0,32,True,bcrypt,conda-forge/bcrypt,,,28114063.0,7828.0,,https://pypi.org/project/bcrypt,2020-08-16 17:22:44.000,7828.0,28072681.0,https://anaconda.org/conda-forge/bcrypt,2022-04-05 13:37:10.804,1696692.0,,,,,3.0,,,,,,,,,,,,
135,keyring,jaraco/keyring,Store and access your passwords safely.,,cryptography,https://github.com/jaraco/keyring,https://github.com/jaraco/keyring,MIT,2015-02-24 14:10:21.000,2022-04-20 01:21:07.371,2022-04-03 21:00:06,1821.0,11.0,115,18.0,132.0,38.0,399.0,827,2022-01-02 00:30:01.000,23.5.0,171.0,102.0,32,True,keyring,conda-forge/keyring,,,22097897.0,3632.0,,https://pypi.org/project/keyring,2022-01-02 00:29:50.000,3632.0,22076840.0,https://anaconda.org/conda-forge/keyring,2022-04-20 01:21:07.371,1495085.0,,,,,3.0,,,,,,,,,,,,
136,holidays,dr-prodigy/python-holidays,Generate and work with holidays in Python.,,date-time-utils,https://github.com/dr-prodigy/python-holidays,https://github.com/dr-prodigy/python-holidays,MIT,2014-08-24 15:17:18.000,2022-04-20 13:53:58.000,2022-02-15 15:40:21,1128.0,36.0,313,18.0,390.0,18.0,249.0,755,2022-02-15 10:51:28.000,.0.13,37.0,175.0,32,True,holidays,conda-forge/holidays,,165.0,3966885.0,364.0,,https://pypi.org/project/holidays,2022-02-15 11:11:54.000,364.0,3935463.0,https://anaconda.org/conda-forge/holidays,2022-02-15 13:53:36.146,1225448.0,,,,,2.0,,,,,,,,,,,,
137,decorator,micheles/decorator,Decorators for Humans.,,others,https://github.com/micheles/decorator,https://github.com/micheles/decorator,BSD-2-Clause,2013-11-24 05:55:49.000,2022-01-07 11:42:17.811,2022-01-07 07:51:31,378.0,,87,20.0,49.0,3.0,89.0,671,2022-01-07 08:20:03.000,5.1.1,38.0,26.0,32,True,decorator,conda-forge/decorator,,,42411043.0,321240.0,297195.0,https://pypi.org/project/decorator,2022-01-07 08:20:03.000,24045.0,42244600.0,https://anaconda.org/conda-forge/decorator,2022-01-07 11:42:17.811,11484591.0,,,,,2.0,,,,,,,,,,,,
138,minio,minio/minio-py,MinIO Client SDK for Python.,,db-clients,https://github.com/minio/minio-py,https://github.com/minio/minio-py,Apache-2.0,2015-06-17 03:51:15.000,2022-04-19 08:05:04.778,2022-04-19 04:49:08,1069.0,17.0,225,30.0,742.0,1.0,449.0,502,2022-04-19 04:49:52.000,7.1.7,96.0,100.0,32,True,minio,conda-forge/minio,,,799744.0,2899.0,2577.0,https://pypi.org/project/minio,2022-04-19 04:49:02.000,322.0,797858.0,https://anaconda.org/conda-forge/minio,2022-04-19 08:05:04.778,64130.0,,,,,3.0,,,,,,,,,,,,
139,pytz,stub42/pytz,pytz Python historical timezone library and database.,,date-time-utils,https://github.com/stub42/pytz,https://github.com/stub42/pytz,MIT,2016-05-10 07:42:31.917,2022-03-22 15:05:44.500,2022-03-20 00:22:01,606.0,3.0,61,13.0,25.0,21.0,29.0,199,2016-07-14 08:21:41.000,2016.6.1,103.0,16.0,32,True,pytz,conda-forge/pytz,,,91593215.0,1125395.0,1043789.0,https://pypi.org/project/pytz,2022-03-20 00:37:06.000,81606.0,91284807.0,https://anaconda.org/conda-forge/pytz,2022-03-22 15:05:44.500,21896997.0,,,,,2.0,,,,,,,,,,,,
140,snorkel,snorkel-team/snorkel,A system for quickly generating training data with weak supervision.,,data-loading,https://github.com/snorkel-team/snorkel,https://github.com/snorkel-team/snorkel,Apache-2.0,2016-02-26 05:52:45.000,2022-04-14 20:48:48.000,2022-04-13 04:21:30,2675.0,6.0,797,181.0,727.0,31.0,949.0,5111,2021-11-19 18:13:31.000,0.9.8,20.0,76.0,31,True,snorkel,conda-forge/snorkel,,913.0,96058.0,171.0,161.0,https://pypi.org/project/snorkel,2021-11-19 05:03:55.000,10.0,95289.0,https://anaconda.org/conda-forge/snorkel,2021-11-23 19:36:48.917,24927.0,,,,,2.0,,,,,,,,,,,,
141,transitions,pytransitions/transitions,"A lightweight, object-oriented finite state machine implementation in Python with many extensions.",,algorithms,https://github.com/pytransitions/transitions,https://github.com/pytransitions/transitions,MIT,2014-10-12 20:59:09.000,2022-03-21 12:59:40.000,2022-03-08 09:19:06,967.0,6.0,479,93.0,169.0,6.0,395.0,4299,2022-02-24 09:29:40.000,0.8.11,45.0,71.0,31,True,transitions,conda-forge/transitions,,,257191.0,2555.0,2306.0,https://pypi.org/project/transitions,2022-02-24 09:28:15.000,249.0,253205.0,https://anaconda.org/conda-forge/transitions,2022-02-24 14:11:29.250,135542.0,,,,,1.0,,,,,,,,,,,,
142,keyboard,boppreh/keyboard,Hook and simulate global keyboard events on Windows and Linux.,,others,https://github.com/boppreh/keyboard,https://github.com/boppreh/keyboard,MIT,2013-05-07 22:55:07.000,2022-04-01 19:25:28.000,2022-04-01 18:26:12,767.0,4.0,344,76.0,61.0,304.0,175.0,2869,2020-03-23 21:47:05.000,0.13.5,35.0,37.0,31,True,keyboard,conda-forge/keyboard,,,204580.0,6544.0,6295.0,https://pypi.org/project/keyboard,2020-03-23 21:47:05.000,249.0,204207.0,https://anaconda.org/conda-forge/keyboard,2021-11-08 10:20:21.868,3734.0,,,,,2.0,,,,,,,,,,,,
143,smart-open,RaRe-Technologies/smart_open,"Utils for streaming large files (S3, HDFS, gzip, bz2...).",,data-loading,https://github.com/RaRe-Technologies/smart_open,https://github.com/RaRe-Technologies/smart_open,MIT,2015-01-02 13:05:52.000,2022-03-30 13:21:55.000,2022-03-30 13:21:51,968.0,6.0,302,47.0,334.0,66.0,278.0,2427,2021-08-28 11:06:50.000,5.2.1,51.0,91.0,31,True,smart-open,conda-forge/smart_open,,,9552417.0,438.0,,https://pypi.org/project/smart-open,2021-08-28 11:06:50.000,438.0,9538746.0,https://anaconda.org/conda-forge/smart_open,2021-08-29 12:02:06.856,902310.0,,,,,2.0,,,,,,,,,,,,
144,returns,dry-python/returns,"Make your functions return something meaningful, typed, and safe!.",,utilities,https://github.com/dry-python/returns,https://github.com/dry-python/returns,BSD-2-Clause,2019-01-26 13:08:38.000,2022-04-19 15:51:07.000,2022-04-19 15:51:06,1472.0,101.0,89,35.0,986.0,59.0,328.0,2191,2022-03-13 14:33:44.000,0.19.0,21.0,39.0,31,True,returns,conda-forge/returns,,,34974.0,195.0,164.0,https://pypi.org/project/returns,2022-03-13 14:33:17.000,31.0,34891.0,https://anaconda.org/conda-forge/returns,2022-03-13 18:38:23.664,917.0,,,,,2.0,,,,,,,,,,,,
145,dill,uqfoundation/dill,serialize all of python.,,serialization,https://github.com/uqfoundation/dill,https://github.com/uqfoundation/dill,BSD-3-Clause,2013-06-28 16:42:27.000,2022-04-20 06:20:08.000,2022-04-19 11:53:57,870.0,13.0,135,24.0,85.0,150.0,237.0,1627,2021-06-13 17:15:27.000,dill-0.3.4,22.0,32.0,31,True,dill,conda-forge/dill,,256054.0,15891736.0,3304.0,,https://pypi.org/project/dill,2021-06-13 17:11:45.000,3304.0,15864274.0,https://anaconda.org/conda-forge/dill,2021-11-12 17:58:55.990,1746691.0,,,,,3.0,,,,,,,,,,,,
146,influxdb,influxdata/influxdb-python,Python client for InfluxDB.,,db-clients,https://github.com/influxdata/influxdb-python,https://github.com/influxdata/influxdb-python,MIT,2013-11-05 19:27:16.000,2021-11-29 12:40:18.000,2021-09-09 00:50:11,969.0,,494,105.0,399.0,138.0,376.0,1587,2020-11-11 21:23:41.000,5.3.1,54.0,139.0,31,True,influxdb,conda-forge/influxdb,,,1466839.0,6724.0,5492.0,https://pypi.org/project/influxdb,2020-11-11 21:23:41.000,1232.0,1464943.0,https://anaconda.org/conda-forge/influxdb,2020-11-12 02:29:15.949,45514.0,,,,,3.0,,,,,,,,,,,,
147,pygsheets,nithinmurali/pygsheets,Google Sheets Python API v4.,,db-clients,https://github.com/nithinmurali/pygsheets,https://github.com/nithinmurali/pygsheets,MIT,2016-06-06 17:20:44.000,2022-03-08 19:32:32.000,2022-03-08 19:32:26,1043.0,8.0,181,44.0,158.0,38.0,320.0,1287,2021-02-05 22:34:35.000,2.0.5,17.0,77.0,31,True,pygsheets,,,,1153873.0,1110.0,1033.0,https://pypi.org/project/pygsheets,2021-02-05 22:34:35.000,77.0,1153873.0,,,,,,,,3.0,,,,,,,,,,,,
148,cachetools,tkem/cachetools,Extensible memoizing collections and decorators.,,caching,https://github.com/tkem/cachetools,https://github.com/tkem/cachetools,MIT,2014-03-22 10:15:14.000,2022-04-05 20:42:00.000,2022-03-06 10:31:26,237.0,1.0,130,25.0,39.0,12.0,195.0,1284,2021-12-21 20:27:26.000,5.0.0,40.0,7.0,31,True,cachetools,conda-forge/cachetools,,,60273167.0,2882.0,,https://pypi.org/project/cachetools,2021-12-21 20:27:26.000,2882.0,60205232.0,https://anaconda.org/conda-forge/cachetools,2021-12-28 10:24:53.479,4483769.0,,,,,1.0,,,,,,,,,,,,
149,multidict,aio-libs/multidict,The multidict implementation.,,data-structures,https://github.com/aio-libs/multidict,https://github.com/aio-libs/multidict,Apache-2.0,2016-02-06 14:52:32.000,2022-04-20 23:03:58.000,2022-04-13 23:10:07,1056.0,41.0,71,17.0,590.0,13.0,119.0,292,2022-01-24 16:57:13.000,6.0.2,128.0,41.0,31,True,multidict,conda-forge/multidict,,2483.0,67240464.0,2983.0,,https://pypi.org/project/multidict,2022-01-24 16:56:02.000,2983.0,67167908.0,https://anaconda.org/conda-forge/multidict,2022-04-02 07:08:39.443,4278743.0,,,,,1.0,,,,,,,,,,,,
150,pyasn1,etingof/pyasn1,Generic ASN.1 library for Python.,,serialization,https://github.com/etingof/pyasn1,https://github.com/etingof/pyasn1,BSD-2-Clause,2016-02-24 22:30:54.000,2021-12-15 13:43:01.484,2020-03-21 18:06:04,970.0,,85,31.0,103.0,51.0,63.0,210,2019-11-16 17:27:13.000,0.4.8,35.0,16.0,31,False,pyasn1,conda-forge/pyasn1,,,97436249.0,204596.0,189825.0,https://pypi.org/project/pyasn1,2021-12-15 13:43:01.484,14771.0,97343873.0,https://anaconda.org/conda-forge/pyasn1,2019-11-17 02:42:05.143,6281594.0,,,,,3.0,,,,,,,,,,,,
151,google-cloud-bigtable,googleapis/python-bigtable,Google Cloud Bigtable API client library.,,db-clients,https://github.com/googleapis/python-bigtable,https://github.com/googleapis/python-bigtable,Apache-2.0,2019-04-29 11:11:36.651,2022-04-21 01:35:09.000,2022-04-21 01:33:15,625.0,55.0,32,40.0,438.0,18.0,119.0,33,2022-04-14 15:53:11.000,2.9.0,52.0,61.0,31,False,google-cloud-bigtable,conda-forge/google-cloud-bigtable,,,3957857.0,2219.0,1995.0,https://pypi.org/project/google-cloud-bigtable,2022-04-14 15:53:11.000,224.0,3956772.0,https://anaconda.org/conda-forge/google-cloud-bigtable,2022-04-20 09:03:14.091,39080.0,,,,,3.0,,,,,,,,,,,,
152,algorithms,keon/algorithms,Minimal examples of data structures and algorithms in Python.,,algorithms,https://github.com/keon/algorithms,https://github.com/keon/algorithms,MIT,2016-11-17 22:32:08.000,2022-04-19 15:18:28.000,2022-03-20 11:10:40,942.0,12.0,4059,633.0,706.0,167.0,95.0,20661,2020-10-04 14:44:02.000,0.1.4,5.0,186.0,30,True,algorithms,conda-forge/algorithms,,,2747.0,78.0,64.0,https://pypi.org/project/algorithms,2020-10-04 14:44:02.000,14.0,2698.0,https://anaconda.org/conda-forge/algorithms,2021-04-23 14:22:33.326,596.0,,,,,3.0,,,,,,,,,,,,
153,diagrams,mingrammer/diagrams,Diagram as Code for prototyping cloud system architectures.,,others,https://github.com/mingrammer/diagrams,https://github.com/mingrammer/diagrams,MIT,2020-02-02 15:23:24.000,2022-04-08 08:09:59.000,2022-02-09 13:22:43,446.0,10.0,962,272.0,340.0,233.0,146.0,16610,2022-02-09 13:24:58.000,0.21.1,39.0,103.0,30,True,diagrams,conda-forge/diagrams,,,74443.0,23.0,,https://pypi.org/project/diagrams,2022-02-09 13:23:28.000,23.0,69673.0,https://anaconda.org/conda-forge/diagrams,2022-01-23 04:33:29.957,109722.0,,,,,3.0,,,,,,,,,,,,
154,Records,kennethreitz/records,SQL for Humans.,,db-clients,https://github.com/kennethreitz/records,https://github.com/kennethreitz/records,ISC,2014-12-24 15:20:23.000,2022-04-12 19:29:09.000,2020-12-22 07:29:21,325.0,,568,189.0,89.0,65.0,81.0,6818,2019-02-21 13:34:41.000,0.5.3,11.0,37.0,30,False,records,conda-forge/records,,,250179.0,1054.0,878.0,https://pypi.org/project/records,2021-12-15 16:08:02.827,176.0,249840.0,https://anaconda.org/conda-forge/records,2021-05-30 20:31:56.812,20340.0,,,,,3.0,,,,,,,,,,,,
155,hydra,facebookresearch/hydra,Hydra is a framework for elegantly configuring complex applications.,,configuration,https://github.com/facebookresearch/hydra,https://github.com/facebookresearch/hydra,MIT,2019-06-12 19:33:15.000,2022-04-20 06:58:28.000,2022-04-19 20:00:46,1691.0,79.0,450,79.0,1090.0,137.0,917.0,5773,2022-04-12 20:50:08.000,1.1.2,18.0,89.0,30,True,hydra,conda-forge/hydra-core,,,23333.0,14.0,8.0,https://pypi.org/project/hydra,2016-08-03 13:21:51.000,6.0,9590.0,https://anaconda.org/conda-forge/hydra-core,2021-08-20 04:26:32.575,357329.0,,,,,3.0,,,,,,,,,,,,
156,pendulum,sdispater/pendulum,Python datetimes made easy.,,date-time-utils,https://github.com/sdispater/pendulum,https://github.com/sdispater/pendulum,MIT,2016-06-27 23:37:53.000,2022-04-19 18:01:54.000,2022-04-19 18:01:54,730.0,2.0,278,63.0,195.0,209.0,233.0,4778,2020-07-24 18:17:05.000,2.1.2,52.0,73.0,30,True,pendulum,conda-forge/pendulum,,,6912100.0,850.0,,https://pypi.org/project/pendulum,2020-07-24 18:16:40.000,850.0,6904123.0,https://anaconda.org/conda-forge/pendulum,2022-04-06 14:29:13.221,462687.0,,,,,3.0,-2.0,,,,,,,,,,,
157,dataset,pudo/dataset,"Easy-to-use data handling for SQL data stores with support for implicit table creation, bulk loading, and transactions.",,db-clients,https://github.com/pudo/dataset,https://github.com/pudo/dataset,MIT,2013-04-01 14:57:55.000,2022-01-19 16:00:12.000,2022-01-07 12:09:25,701.0,,277,99.0,128.0,12.0,255.0,4143,2021-12-16 10:12:08.000,1.5.2,55.0,75.0,30,True,dataset,conda-forge/dataset,,,75759.0,2923.0,2358.0,https://pypi.org/project/dataset,2021-12-16 10:12:08.000,565.0,75646.0,https://anaconda.org/conda-forge/dataset,2021-12-16 23:59:56.555,1473.0,,,,,3.0,,,,,,,,,,,,
158,tortoise-orm,tortoise/tortoise-orm,"Familiar asyncio ORM for python, built with relations in mind.",,db-clients,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10.000,2022-04-20 14:12:48.000,2022-04-20 06:44:23,1086.0,29.0,251,40.0,381.0,326.0,416.0,2813,2022-03-27 14:52:54.000,0.19.0,146.0,96.0,30,True,tortoise-orm,conda-forge/tortoise-orm,,9.0,64727.0,49.0,,https://pypi.org/project/tortoise-orm,2022-03-27 14:52:54.000,49.0,64525.0,https://anaconda.org/conda-forge/tortoise-orm,2022-04-13 15:12:47.797,2025.0,,,,,3.0,,,,,,,,,,,,
159,funcy,Suor/funcy,A fancy and practical functional tools.,,utilities,https://github.com/Suor/funcy,https://github.com/Suor/funcy,BSD-3-Clause,2012-10-13 00:44:57.000,2022-04-21 08:46:30.000,2022-04-21 08:46:30,957.0,3.0,124,73.0,49.0,5.0,64.0,2778,2018-06-30 04:16:20.000,1.10.3,49.0,31.0,30,True,funcy,conda-forge/funcy,,,995608.0,5352.0,4773.0,https://pypi.org/project/funcy,2021-12-20 05:36:31.000,579.0,992656.0,https://anaconda.org/conda-forge/funcy,2021-12-21 14:09:40.657,186018.0,,,,,3.0,,,,,,,,,,,,
160,python-sortedcontainers,grantjenks/python-sortedcontainers,"Python Sorted Container Types: Sorted List, Sorted Dict, and Sorted Set.",,data-structures,https://github.com/grantjenks/python-sortedcontainers,https://github.com/grantjenks/python-sortedcontainers,Apache-2.0,2014-02-24 17:44:20.000,2022-02-28 15:59:29.000,2021-10-13 05:29:22,613.0,,161,34.0,43.0,20.0,130.0,2501,2021-05-16 22:03:41.000,2.4.0,40.0,20.0,30,True,sortedcontainers,conda-forge/sortedcontainers,,,17492769.0,1971.0,,https://pypi.org/project/sortedcontainers,2021-05-16 22:03:41.000,1971.0,17408772.0,https://anaconda.org/conda-forge/sortedcontainers,2021-05-17 02:06:34.364,5795832.0,,,,,2.0,,,,,,,,,,,,
161,schematics,schematics/schematics,Python Data Structures for Humans.,,data-validation,https://github.com/schematics/schematics,https://github.com/schematics/schematics,BSD-3-Clause,2010-12-27 02:25:29.000,2021-08-23 19:39:00.000,2021-08-17 21:08:10,1420.0,,296,62.0,302.0,107.0,236.0,2482,2021-08-17 21:16:54.000,2.1.1,24.0,119.0,30,True,schematics,conda-forge/schematics,,,153089.0,1493.0,1114.0,https://pypi.org/project/schematics,2021-08-17 21:16:54.000,379.0,152378.0,https://anaconda.org/conda-forge/schematics,2019-07-17 17:13:38.920,23490.0,,,,,2.0,,,,,,,,,,,,
162,gdown,wkentaro/gdown,Download a large file from Google Drive (curl/wget fails because of the security notice).,,data-loading,https://github.com/wkentaro/gdown,https://github.com/wkentaro/gdown,MIT,2015-10-17 03:01:23.000,2022-03-28 19:40:33.000,2022-02-26 14:18:18,346.0,15.0,180,13.0,76.0,14.0,81.0,1938,2022-02-26 14:20:40.000,4.4.0,70.0,14.0,30,True,gdown,conda-forge/gdown,,,311130.0,7698.0,7531.0,https://pypi.org/project/gdown,2022-02-26 14:13:57.000,167.0,309481.0,https://anaconda.org/conda-forge/gdown,2022-02-26 18:25:52.846,51149.0,,,,,2.0,,,,,,,,,,,,
163,aiofiles,Tinche/aiofiles,File support for asyncio.,,file-path-utils,https://github.com/Tinche/aiofiles,https://github.com/Tinche/aiofiles,Apache-2.0,2015-03-29 20:28:14.000,2022-01-13 23:08:12.000,2022-01-13 23:08:12,183.0,,129,35.0,47.0,43.0,46.0,1869,2021-11-27 15:05:27.000,0.8.0,11.0,25.0,30,True,aiofiles,conda-forge/aiofiles,,,4593618.0,1437.0,,https://pypi.org/project/aiofiles,2021-11-27 15:05:27.000,1437.0,4589750.0,https://anaconda.org/conda-forge/aiofiles,2021-12-15 17:33:03.283,208884.0,,,,,3.0,,,,,,,,,,,,
164,bidict,jab/bidict,The bidirectional mapping library for Python.,,data-structures,https://github.com/jab/bidict,https://github.com/jab/bidict,MPL-2.0,2014-09-23 14:00:27.000,2022-04-03 20:30:12.000,2022-04-03 20:30:09,550.0,63.0,47,15.0,193.0,1.0,46.0,1062,2022-03-23 23:03:36.000,0.22.0,40.0,12.0,30,True,bidict,conda-forge/bidict,,,714550.0,7420.0,7010.0,https://pypi.org/project/bidict,2022-03-23 22:21:10.000,410.0,712800.0,https://anaconda.org/conda-forge/bidict,2022-03-24 02:12:15.630,117272.0,,,,,2.0,,,,,,,,,,,,
165,pluggy,pytest-dev/pluggy,A minimalist production ready plugin system.,,others,https://github.com/pytest-dev/pluggy,https://github.com/pytest-dev/pluggy,MIT,2015-04-28 15:32:26.000,2022-04-01 00:38:16.444,2022-03-06 20:54:40,558.0,4.0,108,20.0,200.0,40.0,108.0,772,2021-08-25 16:25:59.000,1.0.0,18.0,43.0,30,True,pluggy,conda-forge/pluggy,,,39064047.0,9983.0,,https://pypi.org/project/pluggy,2021-08-25 16:25:59.000,9983.0,38895239.0,https://anaconda.org/conda-forge/pluggy,2022-04-01 00:38:16.444,10128493.0,,,,,3.0,,,,,,,,,,,,
