,name,github_id,description,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,commit_count,conda_id,pypi_id,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,conda_dependent_project_count,trending,labels,gitlab_id,dockerhub_id,docs_url,gitlab_url,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls
269,unsync,alex-sherman/unsync,Unsynchronize asyncio.,,async,https://github.com/alex-sherman/unsync,https://github.com/alex-sherman/unsync,MIT,2018-02-06 02:16:16.000000,2021-10-21 00:46:56.000000,2021-10-21 00:45:24.000000,43,6.0,21.0,665,2021-10-21 00:46:56.000000,1.4.0,9.0,10.0,21,True,60.0,,unsync,,4843.0,101.0,91.0,https://pypi.org/project/unsync,2021-10-21 00:46:56.000000,10.0,4843.0,,,,3.0,,,,,,,,,,,
270,pyhdb,SAP/pyhdb,SAP HANA Connector in pure Python.,,db-clients,https://github.com/SAP-archive/PyHDB,https://github.com/SAP-archive/PyHDB,Apache-2.0,2014-12-12 04:02:40.000000,2021-05-04 17:33:58.000000,2021-05-04 17:33:54.000000,132,50.0,90.0,294,2018-02-16 12:44:36.000000,0.3.4,8.0,10.0,21,True,158.0,,pyhdb,81.0,416358.0,30.0,,https://pypi.org/project/pyhdb,2018-02-16 12:37:13.000000,30.0,416357.0,,,,3.0,SAP-archive/PyHDB,,,,,,,,,,
271,datatest,shawnbrown/datatest,Tools for test driven data-wrangling and data validation.,,data-loading,https://github.com/shawnbrown/datatest,https://github.com/shawnbrown/datatest,Apache-2.0,2016-05-12 13:16:27.000000,2021-12-05 17:44:33.000000,2021-12-05 17:44:33.000000,12,10.0,42.0,253,2021-01-04 03:43:58.000000,0.11.1,17.0,7.0,21,True,2173.0,,datatest,,5165.0,61.0,59.0,https://pypi.org/project/datatest,2021-01-04 03:39:40.000000,2.0,5165.0,,,,3.0,,,,,,,,,,,
272,aiomisc,aiokitchen/aiomisc,aiomisc - miscellaneous utils for asyncio.,,async,https://github.com/aiokitchen/aiomisc,https://github.com/aiokitchen/aiomisc,MIT,2018-04-13 14:33:37.000000,2021-12-16 12:57:29.000000,2021-12-16 12:57:03.000000,16,5.0,10.0,240,2021-12-16 12:57:29.000000,15.6.2,177.0,13.0,21,True,719.0,,aiomisc,,7369.0,156.0,152.0,https://pypi.org/project/aiomisc,2021-12-16 12:57:29.000000,4.0,7369.0,,,,3.0,,,-1.0,,,,,,,,
273,price-parser,scrapinghub/price-parser,Extract price amount and currency symbol from a raw text string.,,text,https://github.com/scrapinghub/price-parser,https://github.com/scrapinghub/price-parser,BSD-3-Clause,2019-04-11 18:27:30.000000,2021-02-22 07:12:02.000000,2020-11-25 09:45:42.000000,35,19.0,8.0,214,2020-11-25 09:35:49.000000,0.3.4,12.0,12.0,21,False,96.0,,price-parser,,63979.0,122.0,122.0,https://pypi.org/project/price-parser,2020-11-25 09:35:49.000000,0.0,63979.0,,,,3.0,,,,,,,,,,,
274,stopit,glenfant/stopit,"Raise asynchronous exceptions in other thread, control the timeout of blocks or callables with a context manager or a..",,async,https://github.com/glenfant/stopit,https://github.com/glenfant/stopit,MIT,2014-02-09 15:40:01.000000,2020-03-03 16:20:26.000000,2019-08-27 15:33:26.000000,15,4.0,13.0,92,2018-02-09 00:32:14.000000,1.1.2,4.0,6.0,21,False,32.0,conda-forge/stopit,stopit,,114083.0,1129.0,975.0,https://pypi.org/project/stopit,2018-02-09 00:32:14.000000,154.0,110605.0,https://anaconda.org/conda-forge/stopit,2018-02-10 00:46:14.882000,163506.0,3.0,,,,,,,,,,,
275,importlib-resources,python/importlib_resources,Read resources from Python packages.,,inspect,https://github.com/python/importlib_resources,https://github.com/python/importlib_resources,Apache-2.0,2020-10-21 21:02:58.000000,2021-12-19 04:20:22.000000,2021-12-19 04:20:20.000000,8,7.0,206.0,21,2021-10-30 14:51:09.000000,5.4.0,47.0,21.0,21,False,,,importlib-resources,,28963604.0,0.0,,https://pypi.org/project/importlib-resources,2021-10-30 14:50:58.000000,0.0,28963604.0,,,,3.0,,,,,,,,,,,
276,valideer,podio/valideer,Lightweight data validation and adaptation Python library.,,data-validation,https://github.com/podio/valideer,https://github.com/podio/valideer,MIT,2012-07-25 12:33:39.000000,2021-12-09 08:29:36.000000,2018-03-07 14:51:59.000000,20,7.0,11.0,247,2015-12-20 08:56:50.000000,0.4.2,8.0,7.0,20,False,89.0,conda-forge/valideer,valideer,,13026.0,80.0,50.0,https://pypi.org/project/valideer,2015-12-20 08:56:50.000000,30.0,12771.0,https://anaconda.org/conda-forge/valideer,2018-07-06 17:55:22.261000,17358.0,3.0,,,,,,,,,,,
277,filedepot,amol-/depot,Toolkit for storing files and attachments in web applications.,,db-clients,https://github.com/amol-/depot,https://github.com/amol-/depot,MIT,2014-06-04 10:27:12.000000,2021-09-21 15:42:49.000000,2021-09-21 15:42:45.000000,36,6.0,34.0,132,2020-07-27 18:27:16.000000,0.8.0,23.0,18.0,20,True,261.0,,filedepot,,3992.0,515.0,427.0,https://pypi.org/project/filedepot,2020-07-27 18:27:16.000000,88.0,3992.0,,,,3.0,,,,,,,,,,,
278,docopt-ng,jazzband/docopt-ng,"Humane command line arguments parser. Now with maintenance, typehints, and complete test coverage.",,cli-helpers,https://github.com/jazzband/docopt-ng,https://github.com/jazzband/docopt-ng,MIT,2019-03-26 15:35:29.000000,2021-11-10 11:22:19.000000,2021-10-13 20:21:59.000000,11,16.0,2.0,65,2019-03-26 17:03:46.000000,0.7.2,4.0,42.0,20,False,525.0,,docopt-ng,,5768.0,60.0,58.0,https://pypi.org/project/docopt-ng,2019-03-26 17:03:46.000000,2.0,5768.0,,,,3.0,,,,,,,,,,,
279,ODMantic,art049/odmantic,Async ODM (Object Document Mapper) for MongoDB based on python type hints.,,db-clients,https://github.com/art049/odmantic,https://github.com/art049/odmantic,ISC,2020-05-01 13:59:45.000000,2021-12-16 04:26:39.000000,2021-07-05 14:51:17.000000,43,50.0,41.0,447,2021-05-12 00:01:27.000000,0.3.5,10.0,10.0,19,True,327.0,,odmantic,,12102.0,,,https://pypi.org/project/odmantic,2021-05-11 23:57:07.000000,,12102.0,,,,3.0,,,,,,,,,,,
280,gsheets-db-api,betodealmeida/gsheets-db-api,A Python DB-API and SQLAlchemy dialect to Google Spreasheets.,,db-clients,https://github.com/betodealmeida/gsheets-db-api,https://github.com/betodealmeida/gsheets-db-api,MIT,2018-09-10 22:07:02.000000,2021-06-02 03:05:24.000000,2021-02-17 20:59:41.000000,13,8.0,5.0,162,2020-12-04 17:53:17.000000,0.1.12,13.0,3.0,19,True,132.0,,gsheetsdb,,38884.0,136.0,133.0,https://pypi.org/project/gsheetsdb,2020-12-04 17:53:17.000000,3.0,38884.0,,,,3.0,,,,,,,,,,,
281,coolname,alexanderlukanin13/coolname,Random Name and Slug Generator.,,text,https://github.com/alexanderlukanin13/coolname,https://github.com/alexanderlukanin13/coolname,BSD-2-Clause,2015-11-06 18:07:11.000000,2021-11-07 23:17:43.319000,2021-04-02 11:44:23.000000,5,3.0,5.0,81,2018-08-02 15:41:30.000000,1.1.0,6.0,2.0,19,False,130.0,conda-forge/coolname,coolname,,52011.0,311.0,289.0,https://pypi.org/project/coolname,2018-08-02 15:41:30.000000,22.0,50776.0,https://anaconda.org/conda-forge/coolname,2021-11-07 23:17:43.319000,14823.0,3.0,,,,,,,,,,,
282,PyPattyrn,tylerlaberge/PyPattyrn,A simple library for implementing common design patterns.,,algorithms,https://github.com/tylerlaberge/PyPattyrn,https://github.com/tylerlaberge/PyPattyrn,MIT,2016-07-17 22:09:31.000000,2021-09-07 23:52:51.000000,2020-02-09 19:26:00.000000,113,,40.0,1353,2016-09-11 02:13:18.000000,1.2,3.0,4.0,18,False,103.0,,pypattyrn,,5142.0,17.0,17.0,https://pypi.org/project/pypattyrn,2016-09-11 02:18:42.000000,0.0,5142.0,,,,3.0,,,,,,,,,,,
283,excalibur,camelot-dev/excalibur,A web interface to extract tabular data from PDFs.,,data-loading,https://github.com/camelot-dev/excalibur,https://github.com/camelot-dev/excalibur,MIT,2018-10-20 11:34:49.000000,2021-10-20 09:22:09.000000,2020-09-07 18:32:58.000000,167,73.0,38.0,1050,2020-07-17 16:16:44.000000,0.4.3,9.0,11.0,18,False,236.0,,excalibur-py,8245.0,1069.0,,,https://pypi.org/project/excalibur-py,2020-03-21 11:40:49.000000,,853.0,,,,3.0,,,,,,,,,,,
284,csvs-to-sqlite,simonw/csvs-to-sqlite,Convert CSV files into a SQLite database.,,data-loading,https://github.com/simonw/csvs-to-sqlite,https://github.com/simonw/csvs-to-sqlite,Apache-2.0,2017-11-13 06:38:21.000000,2021-11-18 16:36:40.000000,2021-11-18 16:33:36.000000,50,34.0,29.0,665,2021-11-18 16:35:33.000000,1.3,16.0,6.0,18,True,76.0,,csvs-to-sqlite,,3042.0,8.0,,https://pypi.org/project/csvs-to-sqlite,2021-11-18 16:36:40.000000,8.0,3042.0,,,,3.0,,,,,,,,,,,
285,validr,guyskk/validr,"A simple, fast, extensible python library for data validation.",,data-validation,https://github.com/guyskk/validr,https://github.com/guyskk/validr,MIT,2015-09-05 05:47:04.000000,2021-07-12 08:04:42.000000,2021-07-12 08:04:42.000000,11,3.0,20.0,207,2021-03-10 16:40:20.000000,1.2.1,23.0,7.0,18,True,371.0,,validr,,9519.0,4.0,,https://pypi.org/project/validr,2021-03-10 16:40:20.000000,4.0,9519.0,,,,3.0,,,,,,,,,,,
286,Phoenix,wxWidgets/Phoenix,"wxPython's Project Phoenix. A new implementation of wxPython, better, stronger, faster than he was before.",,gui-dev,https://github.com/wxWidgets/Phoenix,https://github.com/wxWidgets/Phoenix,,2012-07-17 06:22:25.000000,2021-12-22 15:05:13.000000,2021-12-17 23:32:21.000000,431,452.0,810.0,1700,2018-03-23 21:06:34.000000,wxPython-4.0.0,2.0,110.0,17,False,5259.0,,,1822.0,40.0,,,,,,,,,,3.0,,,,,,,,,,,
287,cleverdict,PFython/cleverdict,A JSON-friendly data structure which allows both object attributes and dictionary keys and values to be used..,,data-structures,https://github.com/PFython/cleverdict,https://github.com/PFython/cleverdict,MIT,2020-06-20 05:07:58.000000,2021-11-29 09:36:10.000000,2021-11-29 09:36:10.000000,6,7.0,12.0,82,2021-02-05 14:01:42.000000,1.9.1,27.0,5.0,17,False,186.0,,cleverdict,,160.0,12.0,12.0,https://pypi.org/project/cleverdict,2021-02-05 13:58:12.000000,0.0,160.0,,,,3.0,,,,,,,,,,,
288,grumpy,google/grumpy,Grumpy is a Python to Go source code transcompiler and runtime.,,python-implementations,https://github.com/google/grumpy,https://github.com/google/grumpy,Apache-2.0,2016-12-21 17:49:01.000000,2020-03-27 17:26:46.000000,2017-11-22 02:08:58.000000,657,81.0,77.0,10408,,,,30.0,16,False,331.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,
289,colout,nojhan/colout,Color text streams with a polished command line interface.,,cli-helpers,https://github.com/nojhan/colout,https://github.com/nojhan/colout,GPL-3.0,2012-03-31 10:39:00.000000,2020-08-13 16:59:05.000000,2020-08-02 07:43:02.000000,55,11.0,56.0,1052,2020-06-21 20:04:58.000000,0.12.1,6.0,29.0,16,False,247.0,,colout,,94.0,3.0,3.0,https://pypi.org/project/colout,2020-06-21 20:04:58.000000,,94.0,,,,3.0,,,,,,,,,,,
290,SuperSQLite,plasticityai/supersqlite,A supercharged SQLite library for Python.,,db-clients,https://github.com/plasticityai/supersqlite,https://github.com/plasticityai/supersqlite,MIT,2018-11-09 08:20:26.000000,2020-05-09 09:06:06.000000,2019-08-27 13:16:09.000000,21,5.0,1.0,685,2018-11-22 02:36:13.000000,0.0.78,57.0,2.0,16,False,221.0,,supersqlite,,211.0,9.0,9.0,https://pypi.org/project/supersqlite,2018-11-22 02:36:46.000000,0.0,211.0,,,,3.0,,,,,,,,,,,
291,lazydata,rstojnic/lazydata,Lazydata: Scalable data dependencies for Python projects.,,db-clients,https://github.com/rstojnic/lazydata,https://github.com/rstojnic/lazydata,Apache-2.0,2018-08-21 12:44:27.000000,2019-02-13 18:15:09.000000,2018-10-12 11:40:26.000000,24,7.0,6.0,633,2018-09-18 21:25:30.000000,1.0.19,19.0,6.0,16,False,216.0,,lazydata,,11.0,10.0,8.0,https://pypi.org/project/lazydata,2018-09-18 21:25:30.000000,2.0,11.0,,,,3.0,,,,,,,,,,,
292,PugSQL,mcfunley/pugsql,A HugSQL-inspired database library for Python.,,db-clients,https://github.com/mcfunley/pugsql,https://github.com/mcfunley/pugsql,Apache-2.0,2019-05-19 16:55:38.000000,2021-09-27 22:00:35.000000,2021-03-31 15:36:33.000000,18,15.0,20.0,479,2020-09-13 06:06:09.000000,0.2.3,24.0,11.0,16,True,256.0,,pugsql,,2239.0,1.0,,https://pypi.org/project/pugsql,2020-09-13 06:06:09.000000,1.0,2239.0,,,,3.0,,,,,,,,,,,
293,millify,azaitsev/millify,Convert long numbers into a human-readable format in Python.,,text,https://github.com/azaitsev/millify,https://github.com/azaitsev/millify,MIT,2018-01-15 01:27:12.000000,2021-10-04 19:28:16.000000,2018-01-15 02:44:36.000000,8,1.0,,47,2018-01-15 02:19:08.000000,0.1.1,1.0,1.0,16,False,5.0,,millify,,35874.0,148.0,144.0,https://pypi.org/project/millify,2018-01-15 02:19:08.000000,4.0,35874.0,,,,3.0,,,,,,,,,,,
294,typical,seandstewart/typical,"Typical: Fast, simple, & correct data-validation using Python 3 typing.",,data-validation,https://github.com/seandstewart/typical,https://github.com/seandstewart/typical,MIT,2019-03-15 01:24:36.000000,2021-12-15 03:21:57.000000,2021-12-15 03:10:57.000000,8,12.0,82.0,140,2021-12-15 03:21:57.000000,2.7.11,113.0,6.0,15,True,,,typical,,1999.0,2.0,,https://pypi.org/project/typical,2021-12-15 03:21:57.000000,2.0,1999.0,,,,3.0,,,,,,,,,,,
295,wssh,aluzzardi/wssh,SSH to WebSockets Bridge.,,infrastructure,https://github.com/aluzzardi/wssh,https://github.com/aluzzardi/wssh,MIT,2012-07-24 05:26:41.000000,2019-02-12 13:08:18.000000,2016-10-11 00:37:04.000000,275,26.0,5.0,1311,,,,9.0,14,False,34.0,,,,,8.0,8.0,,,,,,,,3.0,,,,,,,,,,,
296,psycopg3,psycopg/psycopg3,New generation PostgreSQL database adapter for the Python programming language.,,db-clients,https://github.com/psycopg/psycopg,https://github.com/psycopg/psycopg,LGPL-3.0,2020-03-15 04:15:53.000000,2021-12-23 01:55:03.000000,2021-12-23 01:46:14.000000,41,16.0,76.0,557,,,,13.0,13,True,1767.0,,,,,,,,,,,,,,3.0,psycopg/psycopg,,,,,,,,,,
297,cl-python,metawilm/cl-python,An implementation of Python in Common Lisp.,,python-implementations,https://github.com/metawilm/cl-python,https://github.com/metawilm/cl-python,,2009-05-14 18:00:17.000000,2020-04-15 08:28:06.000000,2020-04-15 08:28:04.000000,31,3.0,13.0,326,,,,12.0,11,False,1489.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,
298,stackless,stackless-dev/stackless,The Stackless Python programming language.,,python-implementations,https://github.com/stackless-dev/stackless,https://github.com/stackless-dev/stackless,,2017-09-05 14:36:10.000000,2021-09-18 11:33:53.000000,2021-08-11 18:33:11.000000,53,11.0,255.0,777,,,,998.0,10,False,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
