,name,github_id,description,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,conda_id,pypi_id,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,updated_github_id,conda_dependent_project_count,labels,gitlab_id,dockerhub_id,docs_url,gitlab_url,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls
236,cleo,sdispater/cleo,Cleo allows you to create beautiful and testable command-line interfaces.,,cli-helpers,https://github.com/sdispater/cleo,https://github.com/sdispater/cleo,MIT,2013-12-16 16:01:42.000000,2021-12-16 18:18:55.732000,2021-07-30 15:16:20.000000,295.0,,50,22.0,64.0,61.0,27.0,792,2021-07-30 15:03:51.000000,1.0.0a4,29.0,6.0,25,True,conda-forge/cleo,cleo,,3917500.0,189.0,,https://pypi.org/project/cleo,2021-07-30 15:03:48.000000,189.0,3915788.0,https://anaconda.org/conda-forge/cleo,2021-12-16 18:18:55.732000,70204.0,3.0,,,,,,,,,,,
237,sqlitedict,RaRe-Technologies/sqlitedict,"Persistent dict, backed by sqlite3 and pickle, multithread-safe.",,data-structures,https://github.com/RaRe-Technologies/sqlitedict,https://github.com/RaRe-Technologies/sqlitedict,Apache-2.0,2011-07-19 14:09:09.000000,2021-10-24 03:13:26.000000,2021-10-24 03:13:26.000000,257.0,2.0,101,26.0,62.0,24.0,59.0,755,2020-09-10 06:11:55.000000,1.7.0,18.0,33.0,25,True,conda-forge/sqlitedict,sqlitedict,,104646.0,1545.0,1366.0,https://pypi.org/project/sqlitedict,2020-09-04 04:52:38.000000,179.0,104110.0,https://anaconda.org/conda-forge/sqlitedict,2020-09-30 16:31:44.818000,20389.0,3.0,,,,,,,,,,,
238,anytree,c0fec0de/anytree,Python tree data library.,,data-structures,https://github.com/c0fec0de/anytree,https://github.com/c0fec0de/anytree,Apache-2.0,2016-08-27 09:42:38.000000,2021-09-12 04:07:58.000000,2020-02-20 19:54:46.000000,393.0,,91,24.0,40.0,33.0,113.0,644,2020-01-15 01:22:23.000000,2.8.0,26.0,17.0,25,False,conda-forge/anytree,anytree,,481304.0,195.0,,https://pypi.org/project/anytree,2020-01-15 01:22:23.000000,195.0,480770.0,https://anaconda.org/conda-forge/anytree,2020-04-19 21:51:50.756000,11230.0,3.0,,,,,,,,,,,
239,aiocache,aio-libs/aiocache,"Asyncio cache manager for redis, memcached and memory.",,caching,https://github.com/aio-libs/aiocache,https://github.com/aio-libs/aiocache,BSD-3-Clause,2016-09-30 09:25:51.000000,2021-10-31 14:12:44.000000,2020-12-04 20:46:52.000000,442.0,,95,16.0,316.0,48.0,205.0,619,2020-10-14 10:18:49.000000,0.11.1,40.0,29.0,25,False,,aiocache,,71554.0,719.0,627.0,https://pypi.org/project/aiocache,2019-07-31 05:46:03.000000,92.0,71554.0,,,,3.0,,,,,,,,,,,
240,ubelt,Erotemic/ubelt,"A Python utility belt containing simple tools, a stdlib like feel, and extra batteries. Hashing, Caching, Timing,..",,utilities,https://github.com/Erotemic/ubelt,https://github.com/Erotemic/ubelt,Apache-2.0,2017-01-30 21:14:57.000000,2022-01-09 22:46:14.000000,2022-01-09 05:53:54.000000,999.0,117.0,43,17.0,89.0,1.0,6.0,585,2022-01-09 20:56:15.000000,0.11.1,58.0,2.0,25,True,,ubelt,,28484.0,1082.0,1035.0,https://pypi.org/project/ubelt,2022-01-09 05:58:32.000000,47.0,28484.0,,,,3.0,,,,,,,,,,,
241,messytables,okfn/messytables,Tools for parsing messy tabular data. This is now superseded by https://github.com/frictionlessdata/tabulator-py.,,data-loading,https://github.com/okfn/messytables,https://github.com/okfn/messytables,MIT,2011-07-27 18:08:21.000000,2021-12-13 19:46:22.000000,2019-11-13 07:35:33.000000,601.0,,102,41.0,108.0,34.0,55.0,377,2017-02-09 12:37:47.000000,0.15.2,26.0,44.0,25,False,,messytables,,9113.0,343.0,219.0,https://pypi.org/project/messytables,2017-02-09 12:37:47.000000,124.0,9113.0,,,,3.0,,,,,,,,,,,
242,python-benedict,fabiocaccamo/python-benedict,"dict subclass with keylist/keypath support, normalized I/O operations (base64, csv, ini, json, pickle, plist, query-..",,data-structures,https://github.com/fabiocaccamo/python-benedict,https://github.com/fabiocaccamo/python-benedict,MIT,2019-05-17 11:13:40.000000,2022-01-12 01:14:53.000000,2022-01-12 01:14:51.000000,415.0,21.0,22,8.0,8.0,7.0,57.0,318,2021-12-21 10:39:58.000000,0.1.0,42.0,2.0,25,True,conda-forge/python-benedict,python-benedict,,212812.0,569.0,559.0,https://pypi.org/project/python-benedict,2021-10-04 10:24:29.000000,10.0,210768.0,https://anaconda.org/conda-forge/python-benedict,2021-10-05 07:31:07.556000,28624.0,3.0,,,,,,,,,,,
243,pathlib2,mcmtroffaes/pathlib2,"Backport of pathlib aiming to support the full stdlib Python API. As of January 1 2020, this repository will no longer..",,compatibility,https://github.com/jazzband/pathlib2,https://github.com/jazzband/pathlib2,MIT,2014-10-18 08:28:33.000000,2021-11-10 11:22:37.000000,2021-10-21 09:26:48.000000,474.0,1.0,20,2.0,43.0,3.0,32.0,67,2021-07-05 12:15:12.000000,2.3.6,12.0,13.0,25,False,conda-forge/pathlib2,pathlib2,,4291258.0,46473.0,42198.0,https://pypi.org/project/pathlib2,2021-07-05 12:15:12.000000,4275.0,4262656.0,https://anaconda.org/conda-forge/pathlib2,2021-11-02 13:41:40.784000,1887743.0,3.0,,jazzband/pathlib2,,,,,,,,,
244,contextlib2,jazzband/contextlib2,contextlib2 is a backport of the standard librarys contextlib module to earlier Python versions.,,compatibility,https://github.com/jazzband/contextlib2,https://github.com/jazzband/contextlib2,psfrag,2016-02-23 08:51:49.209000,2021-11-10 20:59:22.000000,2021-10-22 15:46:45.000000,166.0,2.0,10,4.0,25.0,5.0,21.0,32,2021-06-27 06:54:20.000000,21.6.0,14.0,14.0,25,False,conda-forge/contextlib2,contextlib2,,9455820.0,46383.0,43690.0,https://pypi.org/project/contextlib2,2021-06-27 06:54:20.000000,2693.0,9442901.0,https://anaconda.org/conda-forge/contextlib2,2021-06-28 02:52:34.203000,917271.0,3.0,,,,,,,,,,,
245,CommonRegex,madisonmay/CommonRegex,A collection of common regular expressions bundled with an easy to use interface.,,utilities,https://github.com/madisonmay/CommonRegex,https://github.com/madisonmay/CommonRegex,MIT,2013-12-17 08:43:14.000000,2021-12-15 15:25:21.835000,2019-09-25 12:17:08.000000,113.0,,137,39.0,21.0,17.0,11.0,1472,2021-12-15 15:25:21.835000,1.5.4,6.0,14.0,24,False,,commonregex,,283191.0,90.0,68.0,https://pypi.org/project/commonregex,2021-12-15 15:25:21.835000,22.0,283191.0,,,,3.0,,,,,,,,,,,
246,Singer,singer-io/getting-started,"Standard for moving data between databases, web APIs, files, queues, and just about anything else you can think of.",,data-loading,https://github.com/singer-io/getting-started,https://github.com/singer-io/getting-started,AGPL-3.0,2016-10-31 16:53:56.000000,2021-12-22 12:35:57.000000,2021-04-29 14:20:17.000000,188.0,,120,40.0,51.0,20.0,18.0,916,2021-03-22 20:41:58.000000,5.12.1,105.0,26.0,24,True,,singer-python,,116410.0,346.0,,https://pypi.org/project/singer-python,2021-09-08 17:37:08.000000,346.0,116410.0,,,,3.0,,,,,,,,,,,
247,python-mss,BoboTiG/python-mss,An ultra fast cross-platform multiple screenshots module in pure Python using ctypes.,,others,https://github.com/BoboTiG/python-mss,https://github.com/BoboTiG/python-mss,MIT,2013-07-01 16:14:08.000000,2021-12-26 18:29:51.000000,2021-12-26 18:29:51.000000,644.0,4.0,67,14.0,97.0,32.0,80.0,680,2020-10-31 17:19:13.000000,6.1.0,32.0,17.0,24,True,conda-forge/python-mss,mss,,246683.0,212.0,,https://pypi.org/project/mss,2020-10-31 17:19:13.000000,212.0,246144.0,https://anaconda.org/conda-forge/python-mss,2020-10-31 20:08:28.845000,10255.0,3.0,,,,,,,,,,,
248,python-email-validator,JoshData/python-email-validator,A robust email syntax and deliverability validation library for Python 2.7/3.4+.,,data-validation,https://github.com/JoshData/python-email-validator,https://github.com/JoshData/python-email-validator,CC0-1.0,2015-04-20 02:46:34.000000,2021-11-17 14:09:03.000000,2021-11-17 14:09:00.000000,81.0,1.0,59,25.0,28.0,6.0,37.0,515,2021-06-12 11:02:31.000000,1.1.3,15.0,14.0,24,False,,email-validator,,3556849.0,257.0,,https://pypi.org/project/email-validator,2021-06-12 11:02:31.000000,257.0,3556849.0,,,,3.0,,,,,,,,,,,
249,ptyprocess,pexpect/ptyprocess,Run a subprocess in a pseudo terminal.,,process-utils,https://github.com/pexpect/ptyprocess,https://github.com/pexpect/ptyprocess,ISC,2014-10-02 16:52:41.000000,2021-10-31 14:08:10.000000,2021-10-31 14:08:10.000000,141.0,2.0,62,18.0,41.0,17.0,16.0,155,2020-12-28 15:17:57.000000,0.7.0,10.0,16.0,24,True,conda-forge/ptyprocess,ptyprocess,,20981719.0,12911.0,,https://pypi.org/project/ptyprocess,2020-12-28 15:15:28.000000,12911.0,20892290.0,https://anaconda.org/conda-forge/ptyprocess,2020-12-31 12:57:25.227000,6170615.0,3.0,,,,,,,,,,,
250,openpyxl,,A Python library to read/write Excel 2010 xlsx/xlsm files.,,data-loading,,https://openpyxl.readthedocs.io,MIT,2015-11-03 00:22:17.154000,2021-10-05 11:52:53.531000,,,,0,,,232.0,1545.0,31,2021-09-22 12:55:01.000000,3.0.9,99.0,,24,False,openpyxl,openpyxl,,19855195.0,6460.0,,https://pypi.org/project/openpyxl,2021-09-22 12:55:01.000000,6437.0,19854307.0,https://anaconda.org/anaconda/openpyxl,2021-10-05 11:52:53.531000,64574.0,3.0,,,23.0,,https://foss.heptapod.net/api/graphql::openpyxl/openpyxl,openpyxl/openpyxl-ci,https://openpyxl.readthedocs.io/en/stable/,https://foss.heptapod.net/openpyxl/openpyxl,https://hub.docker.com/r/openpyxl/openpyxl-ci,2018-09-13 18:04:17.646261,1197.0
251,macropy,lihaoyi/macropy,"Macros in Python: quasiquotes, case classes, LINQ and more!.",,others,https://github.com/lihaoyi/macropy,https://github.com/lihaoyi/macropy,MIT,2013-04-15 14:47:29.000000,2021-07-12 12:01:58.000000,2020-03-03 22:30:21.000000,885.0,,163,105.0,30.0,17.0,58.0,3135,,,4.0,19.0,23,False,,macropy3,,4840.0,490.0,460.0,https://pypi.org/project/macropy3,2018-05-11 23:17:05.000000,30.0,4840.0,,,,3.0,,,,,,,,,,,
252,camelot,camelot-dev/camelot,A Python library to extract tabular data from PDFs.,,data-loading,https://github.com/camelot-dev/camelot,https://github.com/camelot-dev/camelot,MIT,2019-07-01 13:39:33.000000,2022-01-05 07:36:16.000000,2021-07-11 18:07:18.000000,592.0,,274,32.0,73.0,129.0,86.0,1381,2011-12-30 16:40:09.000000,11.12.30,16.0,38.0,23,True,,camelot,,3140.0,9.0,,https://pypi.org/project/camelot,2021-12-15 14:24:33.385000,9.0,3140.0,,,,3.0,,,,,,,,,,,
253,pluginbase,mitsuhiko/pluginbase,A simple but flexible plugin system for Python.,,others,https://github.com/mitsuhiko/pluginbase,https://github.com/mitsuhiko/pluginbase,BSD-3-Clause,2014-06-30 20:51:42.000000,2021-05-16 16:25:40.000000,2021-05-16 16:12:48.000000,56.0,,145,41.0,10.0,,12.0,994,2021-05-16 16:25:40.000000,1.0.1,9.0,9.0,23,True,conda-forge/pluginbase,pluginbase,,387688.0,1251.0,1088.0,https://pypi.org/project/pluginbase,2021-05-16 16:25:40.000000,163.0,383395.0,https://anaconda.org/conda-forge/pluginbase,2019-02-04 15:40:32.059000,206093.0,3.0,,,,,,,,,,,
254,rows,turicas/rows,"A common, beautiful interface to tabular data, no matter the format.",,data-loading,https://github.com/turicas/rows,https://github.com/turicas/rows,LGPL-3.0,2014-05-07 05:43:11.000000,2022-01-04 22:28:54.000000,2022-01-04 22:28:33.000000,885.0,8.0,138,56.0,72.0,165.0,149.0,781,2019-02-14 21:20:15.000000,0.4.1,10.0,30.0,23,True,,rows,37.0,1836.0,160.0,131.0,https://pypi.org/project/rows,2019-02-14 21:12:03.000000,29.0,1836.0,,,,3.0,,,,,,,,,,,
255,Unipath,mikeorr/Unipath,An object-oriented approach to Python file/directory operations.,,file-path-utils,https://github.com/mikeorr/Unipath,https://github.com/mikeorr/Unipath,MIT,2013-01-28 04:38:28.000000,2022-01-11 09:35:44.000000,2015-02-14 18:30:08.000000,49.0,,37,15.0,12.0,7.0,10.0,499,2009-03-29 15:28:56.000000,0.2.1,3.0,6.0,23,False,,unipath,,54374.0,8499.0,6453.0,https://pypi.org/project/unipath,2015-02-11 04:36:12.000000,2046.0,54374.0,,,,3.0,,,,,,,,,,,
256,ratelimit,tomasbasham/ratelimit,API Rate Limit Decorator.,,utilities,https://github.com/tomasbasham/ratelimit,https://github.com/tomasbasham/ratelimit,MIT,2015-08-26 10:39:52.000000,2021-06-24 18:23:10.000000,2019-02-06 21:53:36.000000,36.0,,105,6.0,20.0,25.0,18.0,463,2018-12-17 18:55:49.000000,2.2.1,11.0,8.0,23,False,,ratelimit,,1284533.0,1467.0,1306.0,https://pypi.org/project/ratelimit,2018-12-17 18:55:49.000000,161.0,1284533.0,,,,3.0,,,,,,,,,,,
257,cachier,shaypal5/cachier,"Persistent, stale-free, local and cross-machine caching for Python functions.",,caching,https://github.com/shaypal5/cachier,https://github.com/shaypal5/cachier,MIT,2016-08-24 13:34:12.000000,2021-12-10 11:03:34.000000,2021-12-10 11:03:30.000000,216.0,2.0,45,5.0,37.0,20.0,30.0,392,2021-11-25 15:39:45.000000,1.5.4,48.0,14.0,23,True,,cachier,,11945.0,232.0,211.0,https://pypi.org/project/cachier,2021-11-25 12:18:36.000000,21.0,11945.0,,,,3.0,,,,,,,,,,,
258,typing_inspect,ilevkivskyi/typing_inspect,Runtime inspection utilities for Python typing module.,,inspect,https://github.com/ilevkivskyi/typing_inspect,https://github.com/ilevkivskyi/typing_inspect,MIT,2017-04-29 15:49:25.000000,2021-11-28 18:30:21.000000,2021-10-25 15:19:53.000000,63.0,1.0,21,9.0,39.0,15.0,29.0,237,2021-06-07 16:12:08.000000,0.7.1,10.0,13.0,23,True,conda-forge/typing_inspect,typing_inspect,,16399729.0,157.0,,https://pypi.org/project/typing_inspect,2021-06-07 16:12:08.000000,157.0,16381997.0,https://anaconda.org/conda-forge/typing_inspect,2021-06-09 22:29:55.801000,585157.0,3.0,,,,,,,,,,,
259,deepdish,uchicago-cs/deepdish,Flexible HDF5 saving/loading and other data science tools from the University of Chicago.,,data-loading,https://github.com/uchicago-cs/deepdish,https://github.com/uchicago-cs/deepdish,BSD-3-Clause,2014-08-27 18:10:26.000000,2021-09-24 13:49:09.813000,2021-09-23 16:12:06.000000,380.0,,53,19.0,12.0,15.0,24.0,233,2021-09-24 05:07:55.000000,0.3.7,17.0,10.0,23,True,conda-forge/deepdish,deepdish,,12376.0,617.0,537.0,https://pypi.org/project/deepdish,2021-09-24 05:07:55.000000,80.0,11368.0,https://anaconda.org/conda-forge/deepdish,2021-09-24 13:49:09.813000,62555.0,3.0,,,,,,,,,,,
260,catalogue,explosion/catalogue,Super lightweight function registries for your library.,,others,https://github.com/explosion/catalogue,https://github.com/explosion/catalogue,MIT,2019-11-01 14:09:09.000000,2021-12-13 15:53:07.000000,2021-12-13 15:53:07.000000,96.0,1.0,18,4.0,20.0,5.0,2.0,102,2021-08-21 02:47:29.000000,2.0.6,20.0,8.0,23,True,conda-forge/catalogue,catalogue,,3412235.0,12176.0,12137.0,https://pypi.org/project/catalogue,2021-08-21 02:47:29.000000,39.0,3395483.0,https://anaconda.org/conda-forge/catalogue,2021-12-07 09:24:21.125000,435565.0,3.0,,,,,,,,,,,
261,entrypoints,takluyver/entrypoints,Discover and load entry points from installed packages.,,inspect,https://github.com/takluyver/entrypoints,https://github.com/takluyver/entrypoints,MIT,2015-05-02 18:12:08.000000,2020-12-03 20:07:10.000000,2020-03-15 12:25:13.000000,59.0,,18,5.0,20.0,4.0,20.0,67,2017-06-08 10:55:15.000000,0.2.3,6.0,9.0,23,False,conda-forge/entrypoints,entrypoints,,15655348.0,7820.0,,https://pypi.org/project/entrypoints,2019-01-07 18:10:52.000000,7820.0,15568057.0,https://anaconda.org/conda-forge/entrypoints,2020-11-11 19:15:28.026000,6023144.0,3.0,,,,,,,,,,,
262,pampy,santinic/pampy,Pampy: The Pattern Matching for Python you always dreamed of.,,utilities,https://github.com/santinic/pampy,https://github.com/santinic/pampy,MIT,2018-11-08 12:51:17.000000,2020-04-11 23:04:54.000000,2019-07-13 11:30:29.000000,131.0,,124,63.0,19.0,25.0,14.0,3419,2019-11-07 15:54:35.000000,0.3.0,11.0,9.0,22,False,,pampy,,51103.0,235.0,209.0,https://pypi.org/project/pampy,2019-11-07 15:54:35.000000,26.0,51103.0,,,,3.0,,,,,,,,,,,
263,pinject,google/pinject,A pythonic dependency injection library.,,utilities,https://github.com/google/pinject,https://github.com/google/pinject,Apache-2.0,2013-06-20 23:46:50.000000,2021-03-23 16:43:50.000000,2021-03-23 16:42:22.000000,285.0,,95,34.0,24.0,27.0,10.0,1298,2020-04-10 22:23:01.000000,0.15.3,14.0,10.0,22,True,,pinject,,32886.0,108.0,89.0,https://pypi.org/project/pinject,2021-03-23 16:43:50.000000,19.0,32886.0,,,,3.0,,,,,,,,,,,
264,PyMODM,mongodb/pymodm,"A Pythonic, object-oriented interface for working with MongoDB.",,db-clients,https://github.com/mongodb/pymodm,https://github.com/mongodb/pymodm,Apache-2.0,2016-03-30 16:24:59.000000,2020-10-16 22:20:11.000000,2020-10-16 22:20:10.000000,123.0,,61,36.0,70.0,4.0,,331,2020-04-30 18:52:35.000000,0.4.3,7.0,18.0,22,False,conda-forge/pymodm,pymodm,,192885.0,542.0,459.0,https://pypi.org/project/pymodm,2020-04-30 18:52:35.000000,83.0,192762.0,https://anaconda.org/conda-forge/pymodm,2020-04-30 19:23:37.933000,2829.0,3.0,,,,,,,,,,,
265,pyhdb,SAP/pyhdb,SAP HANA Connector in pure Python.,,db-clients,https://github.com/SAP-archive/PyHDB,https://github.com/SAP-archive/PyHDB,Apache-2.0,2014-12-12 04:02:40.000000,2021-05-04 17:33:58.000000,2021-05-04 17:33:54.000000,158.0,,132,54.0,60.0,50.0,90.0,294,2018-02-16 12:44:36.000000,0.3.4,8.0,10.0,22,True,,pyhdb,81.0,412067.0,19.0,,https://pypi.org/project/pyhdb,2018-02-16 12:37:13.000000,19.0,412066.0,,,,3.0,,SAP-archive/PyHDB,,,,,,,,,
266,aiomisc,aiokitchen/aiomisc,aiomisc - miscellaneous utils for asyncio.,,async,https://github.com/aiokitchen/aiomisc,https://github.com/aiokitchen/aiomisc,MIT,2018-04-13 14:33:37.000000,2021-12-27 22:48:23.000000,2021-12-27 22:47:52.000000,724.0,60.0,16,12.0,117.0,5.0,10.0,246,2021-12-27 22:48:23.000000,15.6.7,181.0,13.0,22,True,,aiomisc,,5807.0,177.0,154.0,https://pypi.org/project/aiomisc,2021-12-27 22:48:23.000000,23.0,5807.0,,,,3.0,,,,,,,,,,,
267,Phoenix,wxWidgets/Phoenix,"wxPythons Project Phoenix. A new implementation of wxPython, better, stronger, faster than he was before.",,gui-dev,https://github.com/wxWidgets/Phoenix,https://github.com/wxWidgets/Phoenix,,2012-07-17 06:22:25.000000,2022-01-12 01:16:18.000000,2022-01-12 00:56:28.000000,5293.0,103.0,431,105.0,812.0,452.0,818.0,1714,2018-03-23 21:06:34.000000,wxPython-4.0.0,2.0,111.0,21,False,,,1847.0,40.0,,,,,,,,,,3.0,,,,,,,,,,,
268,bashplotlib,glamp/bashplotlib,plotting in the terminal.,,cli-helpers,https://github.com/glamp/bashplotlib,https://github.com/glamp/bashplotlib,MIT,2012-12-13 04:01:10.000000,2021-03-31 19:40:59.000000,2021-03-31 19:40:59.000000,210.0,,83,44.0,33.0,17.0,11.0,1607,2016-02-06 21:56:46.000000,0.6.5,27.0,20.0,21,True,,bashplotlib,,3856.0,166.0,136.0,https://pypi.org/project/bashplotlib,2016-02-06 21:56:46.000000,30.0,3856.0,,,,3.0,,,,,,,,,,,
269,db.py,yhat/db.py,db.py is an easier way to interact with your databases.,,db-clients,https://github.com/yhat/db.py,https://github.com/yhat/db.py,BSD-2-Clause,2014-10-26 15:36:57.000000,2021-08-02 12:32:38.000000,2017-03-31 14:41:30.000000,233.0,,111,52.0,49.0,32.0,21.0,1217,2017-03-31 14:41:57.000000,0.5.3,35.0,24.0,21,False,,db.py,,771.0,27.0,,https://pypi.org/project/db.py,2017-03-31 14:41:57.000000,27.0,771.0,,,,3.0,,,,,,,,,,,
270,awesome-slugify,voronind/awesome-slugify,Python flexible slugify function.,,text,https://github.com/voronind/awesome-slugify,https://github.com/voronind/awesome-slugify,GPL-3.0,2013-10-19 02:58:27.000000,2020-04-17 14:24:23.000000,2017-01-20 20:45:25.000000,96.0,,39,11.0,20.0,18.0,11.0,463,2015-06-05 06:31:13.000000,1.6.5,26.0,11.0,21,False,conda-forge/awesome-slugify,awesome-slugify,,49023.0,4110.0,2928.0,https://pypi.org/project/awesome-slugify,2015-06-05 06:31:13.000000,1182.0,48201.0,https://anaconda.org/conda-forge/awesome-slugify,2019-06-28 21:27:11.187000,56782.0,3.0,,,,,,,,,,,
271,Queries,gmr/queries,PostgreSQL database access simplified.,,db-clients,https://github.com/gmr/queries,https://github.com/gmr/queries,BSD-3-Clause,2012-08-24 16:12:55.000000,2021-11-16 15:05:15.000000,2021-11-16 15:02:24.000000,337.0,3.0,30,9.0,25.0,7.0,13.0,238,2021-11-16 15:05:08.000000,2.1.1,30.0,11.0,21,True,,queries,,2300.0,133.0,106.0,https://pypi.org/project/queries,2021-11-16 15:05:08.000000,27.0,2300.0,,,,3.0,,,,,,,,,,,
272,pyexcel-xlsx,pyexcel/pyexcel-xlsx,"A wrapper library to read, manipulate and write data in xlsx and xlsm format using openpyxl.",,data-loading,https://github.com/pyexcel/pyexcel-xlsx,https://github.com/pyexcel/pyexcel-xlsx,BSD-3-Clause,2014-12-02 00:03:24.000000,2020-11-28 22:30:58.000000,2020-11-28 22:30:53.000000,264.0,,18,6.0,16.0,13.0,20.0,96,2020-10-10 13:13:32.000000,0.6.0,30.0,4.0,21,False,conda-forge/pyexcel-xlsx,pyexcel-xlsx,51.0,81383.0,1628.0,1445.0,https://pypi.org/project/pyexcel-xlsx,2020-10-10 13:13:32.000000,183.0,81018.0,https://anaconda.org/conda-forge/pyexcel-xlsx,2020-10-10 15:53:49.660000,18662.0,3.0,,,,,,,,,,,
273,datatest,shawnbrown/datatest,Tools for test driven data-wrangling and data validation.,,data-loading,https://github.com/shawnbrown/datatest,https://github.com/shawnbrown/datatest,Apache-2.0,2016-05-12 13:16:27.000000,2021-12-05 17:44:33.000000,2021-12-05 17:44:33.000000,2173.0,2.0,12,12.0,5.0,10.0,43.0,254,2021-01-04 03:43:58.000000,0.11.1,17.0,7.0,20,True,,datatest,,4894.0,63.0,60.0,https://pypi.org/project/datatest,2021-01-04 03:39:40.000000,3.0,4894.0,,,,3.0,,,,,,,,,,,
274,valideer,podio/valideer,Lightweight data validation and adaptation Python library.,,data-validation,https://github.com/podio/valideer,https://github.com/podio/valideer,MIT,2012-07-25 12:33:39.000000,2021-12-09 08:29:36.000000,2018-03-07 14:51:59.000000,89.0,,20,50.0,13.0,7.0,11.0,250,2015-12-20 08:56:50.000000,0.4.2,8.0,7.0,20,False,conda-forge/valideer,valideer,,16926.0,69.0,52.0,https://pypi.org/project/valideer,2015-12-20 08:56:50.000000,17.0,16674.0,https://anaconda.org/conda-forge/valideer,2018-07-06 17:55:22.261000,17409.0,3.0,,,,,,,,,,,
275,filedepot,amol-/depot,Toolkit for storing files and attachments in web applications.,,db-clients,https://github.com/amol-/depot,https://github.com/amol-/depot,MIT,2014-06-04 10:27:12.000000,2021-09-21 15:42:49.000000,2021-09-21 15:42:45.000000,261.0,,36,9.0,33.0,6.0,34.0,132,2020-07-27 18:27:16.000000,0.8.0,23.0,18.0,20,True,,filedepot,,3611.0,493.0,442.0,https://pypi.org/project/filedepot,2020-07-27 18:27:16.000000,51.0,3611.0,,,,3.0,,,,,,,,,,,
